re-estimating	2
pulled	2
quarter	2
owes	2
enacted	2
acts	2
playing	2
walks	2
dismal	2
Course	2
change	2
